  Frequency            , dB( V(Vs5)/ V(Ve))   , dB( V(Vs3)/ V(Ve))   
  7.498942093324e+00  ,-1.619684447344e+01  ,-5.104656534291e-01  
  7.516228940182e+00  ,-1.612884300446e+01  ,-4.658176937917e-01  
  7.533555637337e+00  ,-1.606087802762e+01  ,-4.211977859486e-01  
  7.550922276654e+00  ,-1.599294947693e+01  ,-3.766059014975e-01  
  7.568328950209e+00  ,-1.592505728663e+01  ,-3.320420122997e-01  
  7.585775750291e+00  ,-1.585720139168e+01  ,-2.875060907401e-01  
  7.603262769401e+00  ,-1.578938172724e+01  ,-2.429981092921e-01  
  7.620790100254e+00  ,-1.572159822904e+01  ,-1.985180409534e-01  
  7.638357835777e+00  ,-1.565385083334e+01  ,-1.540658590830e-01  
  7.655966069112e+00  ,-1.558613947662e+01  ,-1.096415371851e-01  
  7.673614893618e+00  ,-1.551846409599e+01  ,-6.524504926460e-02  
  7.691304402866e+00  ,-1.545082462911e+01  ,-2.087636975438e-02  
  7.709034690644e+00  ,-1.538322101377e+01  ,2.346452682349e-02  
  7.726805850957e+00  ,-1.531565318864e+01  ,6.777766527173e-02  
  7.744617978025e+00  ,-1.524812109246e+01  ,1.120630703630e-01  
  7.762471166287e+00  ,-1.518062466467e+01  ,1.563207663403e-01  
  7.780365510398e+00  ,-1.511316384510e+01  ,2.005507771260e-01  
  7.798301105232e+00  ,-1.504573857399e+01  ,2.447531263516e-01  
  7.816278045883e+00  ,-1.497834879220e+01  ,2.889278371487e-01  
  7.834296427662e+00  ,-1.491099444097e+01  ,3.330749324444e-01  
  7.852356346100e+00  ,-1.484367546187e+01  ,3.771944348268e-01  
  7.870457896951e+00  ,-1.477639179713e+01  ,4.212863664141e-01  
  7.888601176185e+00  ,-1.470914338944e+01  ,4.653507490182e-01  
  7.906786279998e+00  ,-1.464193018177e+01  ,5.093876042061e-01  
  7.925013304804e+00  ,-1.457475211789e+01  ,5.533969529025e-01  
  7.943282347242e+00  ,-1.450760914157e+01  ,5.973788161398e-01  
  7.961593504173e+00  ,-1.444050119765e+01  ,6.413332140517e-01  
  7.979946872679e+00  ,-1.437342823090e+01  ,6.852601668696e-01  
  7.998342550070e+00  ,-1.430639018682e+01  ,7.291596942726e-01  
  8.016780633876e+00  ,-1.423938701141e+01  ,7.730318155343e-01  
  8.035261221856e+00  ,-1.417241865099e+01  ,8.168765497750e-01  
  8.053784411990e+00  ,-1.410548505257e+01  ,8.606939154728e-01  
  8.072350302488e+00  ,-1.403858616349e+01  ,9.044839309775e-01  
  8.090958991783e+00  ,-1.397172193161e+01  ,9.482466141501e-01  
  8.109610578538e+00  ,-1.390489230522e+01  ,9.919819826291e-01  
  8.128305161641e+00  ,-1.383809723316e+01  ,1.035690053592e+00  
  8.147042840208e+00  ,-1.377133666475e+01  ,1.079370843848e+00  
  8.165823713586e+00  ,-1.370461054973e+01  ,1.123024369940e+00  
  8.184647881347e+00  ,-1.363791883834e+01  ,1.166650647950e+00  
  8.203515443298e+00  ,-1.357126148140e+01  ,1.210249693654e+00  
  8.222426499470e+00  ,-1.350463843007e+01  ,1.253821522488e+00  
  8.241381150130e+00  ,-1.343804963606e+01  ,1.297366149492e+00  
  8.260379495771e+00  ,-1.337149505166e+01  ,1.340883589303e+00  
  8.279421637123e+00  ,-1.330497462942e+01  ,1.384373856357e+00  
  8.298507675144e+00  ,-1.323848832261e+01  ,1.427836964537e+00  
  8.317637711026e+00  ,-1.317203608476e+01  ,1.471272927582e+00  
  8.336811846196e+00  ,-1.310561787023e+01  ,1.514681758589e+00  
  8.356030182312e+00  ,-1.303923363349e+01  ,1.558063470506e+00  
  8.375292821268e+00  ,-1.297288332964e+01  ,1.601418075934e+00  
  8.394599865194e+00  ,-1.290656691439e+01  ,1.644745586990e+00  
  8.413951416452e+00  ,-1.284028434380e+01  ,1.688046015480e+00  
  8.433347577642e+00  ,-1.277403557445e+01  ,1.731319372891e+00  
  8.452788451602e+00  ,-1.270782056341e+01  ,1.774565670332e+00  
  8.472274141406e+00  ,-1.264163926825e+01  ,1.817784918506e+00  
  8.491804750363e+00  ,-1.257549164711e+01  ,1.860977127774e+00  
  8.511380382023e+00  ,-1.250937765844e+01  ,1.904142308185e+00  
  8.531001140175e+00  ,-1.244329726135e+01  ,1.947280469392e+00  
  8.550667128846e+00  ,-1.237725041536e+01  ,1.990391620668e+00  
  8.570378452303e+00  ,-1.231123708044e+01  ,2.033475771024e+00  
  8.590135215054e+00  ,-1.224525721722e+01  ,2.076532928933e+00  
  8.609937521846e+00  ,-1.217931078663e+01  ,2.119563102716e+00  
  8.629785477669e+00  ,-1.211339775032e+01  ,2.162566300066e+00  
  8.649679187756e+00  ,-1.204751807007e+01  ,2.205542528718e+00  
  8.669618757582e+00  ,-1.198167170853e+01  ,2.248491795659e+00  
  8.689604292863e+00  ,-1.191585862867e+01  ,2.291414107705e+00  
  8.709635899560e+00  ,-1.185007879397e+01  ,2.334309471271e+00  
  8.729713683881e+00  ,-1.178433216837e+01  ,2.377177892470e+00  
  8.749837752274e+00  ,-1.171861871642e+01  ,2.420019376932e+00  
  8.770008211436e+00  ,-1.165293840301e+01  ,2.462833930081e+00  
  8.790225168308e+00  ,-1.158729119363e+01  ,2.505621556903e+00  
  8.810488730080e+00  ,-1.152167705430e+01  ,2.548382261984e+00  
  8.830799004185e+00  ,-1.145609595137e+01  ,2.591116049639e+00  
  8.851156098308e+00  ,-1.139054785181e+01  ,2.633822923825e+00  
  8.871560120379e+00  ,-1.132503272313e+01  ,2.676502888060e+00  
  8.892011178579e+00  ,-1.125955053319e+01  ,2.719155945579e+00  
  8.912509381337e+00  ,-1.119410125043e+01  ,2.761782099241e+00  
  8.933054837332e+00  ,-1.112868484383e+01  ,2.804381351542e+00  
  8.953647655495e+00  ,-1.106330128275e+01  ,2.846953704624e+00  
  8.974287945007e+00  ,-1.099795053712e+01  ,2.889499160297e+00  
  8.994975815300e+00  ,-1.093263257735e+01  ,2.932017720007e+00  
  9.015711376059e+00  ,-1.086734737436e+01  ,2.974509384813e+00  
  9.036494737223e+00  ,-1.080209489947e+01  ,3.016974155514e+00  
  9.057326008982e+00  ,-1.073687512468e+01  ,3.059412032419e+00  
  9.078205301781e+00  ,-1.067168802231e+01  ,3.101823015589e+00  
  9.099132726322e+00  ,-1.060653356521e+01  ,3.144207104719e+00  
  9.120108393559e+00  ,-1.054141172679e+01  ,3.186564299121e+00  
  9.141132414702e+00  ,-1.047632248092e+01  ,3.228894597775e+00  
  9.162204901220e+00  ,-1.041126580193e+01  ,3.271197999324e+00  
  9.183325964835e+00  ,-1.034624166469e+01  ,3.313474502034e+00  
  9.204495717531e+00  ,-1.028125004448e+01  ,3.355724103884e+00  
  9.225714271547e+00  ,-1.021629091716e+01  ,3.397946802440e+00  
  9.246981739382e+00  ,-1.015136425908e+01  ,3.440142594911e+00  
  9.268298233793e+00  ,-1.008647004699e+01  ,3.482311478221e+00  
  9.289663867799e+00  ,-1.002160825825e+01  ,3.524453448922e+00  
  9.311078754678e+00  ,-9.956778870645e+00  ,3.566568503191e+00  
  9.332543007969e+00  ,-9.891981862362e+00  ,3.608656636976e+00  
  9.354056741475e+00  ,-9.827217212309e+00  ,3.650717845649e+00  
  9.375620069258e+00  ,-9.762484899686e+00  ,3.692752124467e+00  
  9.397233105646e+00  ,-9.697784904178e+00  ,3.734759468313e+00  
  9.418895965228e+00  ,-9.633117206112e+00  ,3.776739871584e+00  
  9.440608762859e+00  ,-9.568481786162e+00  ,3.818693328474e+00  
  9.462371613657e+00  ,-9.503878625479e+00  ,3.860619832853e+00  
  9.484184633008e+00  ,-9.439307705769e+00  ,3.902519378157e+00  
  9.506047936562e+00  ,-9.374769009352e+00  ,3.944391957404e+00  
  9.527961640236e+00  ,-9.310262518701e+00  ,3.986237563593e+00  
  9.549925860214e+00  ,-9.245788217086e+00  ,4.028056189032e+00  
  9.571940712948e+00  ,-9.181346088069e+00  ,4.069847825917e+00  
  9.594006315159e+00  ,-9.116936115762e+00  ,4.111612466077e+00  
  9.616122783836e+00  ,-9.052558284771e+00  ,4.153350100920e+00  
  9.638290236239e+00  ,-8.988212580197e+00  ,4.195060721560e+00  
  9.660508789898e+00  ,-8.923898987497e+00  ,4.236744318874e+00  
  9.682778562612e+00  ,-8.859617492820e+00  ,4.278400883259e+00  
  9.705099672454e+00  ,-8.795368082614e+00  ,4.320030404849e+00  
  9.727472237769e+00  ,-8.731150743896e+00  ,4.361632873484e+00  
  9.749896377173e+00  ,-8.666965464042e+00  ,4.403208278693e+00  
  9.772372209558e+00  ,-8.602812231110e+00  ,4.444756609550e+00  
  9.794899854086e+00  ,-8.538691033472e+00  ,4.486277854907e+00  
  9.817479430199e+00  ,-8.474601859992e+00  ,4.527772003317e+00  
  9.840111057611e+00  ,-8.410544700048e+00  ,4.569239042916e+00  
  9.862794856312e+00  ,-8.346519543520e+00  ,4.610678961565e+00  
  9.885530946569e+00  ,-8.282526380665e+00  ,4.652091746801e+00  
  9.908319448927e+00  ,-8.218565202267e+00  ,4.693477385905e+00  
  9.931160484209e+00  ,-8.154635999568e+00  ,4.734835865750e+00  
  9.954054173515e+00  ,-8.090738764294e+00  ,4.776167172909e+00  
  9.977000638225e+00  ,-8.026873488667e+00  ,4.817471293639e+00  
  9.999999999999e+00  ,-7.963040165286e+00  ,4.858748213920e+00  
  1.002305238078e+01  ,-7.899238787291e+00  ,4.899997919363e+00  
  1.004615790278e+01  ,-7.835469348258e+00  ,4.941220395327e+00  
  1.006931668852e+01  ,-7.771731842265e+00  ,4.982415626795e+00  
  1.009252886077e+01  ,-7.708026263764e+00  ,5.023583598501e+00  
  1.011579454260e+01  ,-7.644352607761e+00  ,5.064724294839e+00  
  1.013911385737e+01  ,-7.580710869677e+00  ,5.105837699864e+00  
  1.016248692871e+01  ,-7.517101045390e+00  ,5.146923797406e+00  
  1.018591388054e+01  ,-7.453523131204e+00  ,5.187982570946e+00  
  1.020939483708e+01  ,-7.389977124000e+00  ,5.229014003598e+00  
  1.023292992281e+01  ,-7.326463021019e+00  ,5.270018078257e+00  
  1.025651926251e+01  ,-7.262980819906e+00  ,5.310994777519e+00  
  1.028016298126e+01  ,-7.199530518909e+00  ,5.351944083627e+00  
  1.030386120442e+01  ,-7.136112116540e+00  ,5.392865978601e+00  
  1.032761405761e+01  ,-7.072725611966e+00  ,5.433760444046e+00  
  1.035142166679e+01  ,-7.009371004677e+00  ,5.474627461358e+00  
  1.037528415818e+01  ,-6.946048294557e+00  ,5.515467011657e+00  
  1.039920165829e+01  ,-6.882757482128e+00  ,5.556279075680e+00  
  1.042317429393e+01  ,-6.819498568174e+00  ,5.597063633961e+00  
  1.044720219221e+01  ,-6.756271553970e+00  ,5.637820666725e+00  
  1.047128548051e+01  ,-6.693076441351e+00  ,5.678550153828e+00  
  1.049542428652e+01  ,-6.629913232335e+00  ,5.719252075015e+00  
  1.051961873823e+01  ,-6.566781929694e+00  ,5.759926409538e+00  
  1.054386896391e+01  ,-6.503682536373e+00  ,5.800573136494e+00  
  1.056817509214e+01  ,-6.440615055947e+00  ,5.841192234662e+00  
  1.059253725177e+01  ,-6.377579492238e+00  ,5.881783682600e+00  
  1.061695557199e+01  ,-6.314575849694e+00  ,5.922347458421e+00  
  1.064143018224e+01  ,-6.251604133077e+00  ,5.962883540148e+00  
  1.066596121230e+01  ,-6.188664347605e+00  ,6.003391905414e+00  
  1.069054879223e+01  ,-6.125756498951e+00  ,6.043872531609e+00  
  1.071519305238e+01  ,-6.062880593097e+00  ,6.084325395922e+00  
  1.073989412341e+01  ,-6.000036636692e+00  ,6.124750475085e+00  
  1.076465213630e+01  ,-5.937224636523e+00  ,6.165147745754e+00  
  1.078946722230e+01  ,-5.874444599969e+00  ,6.205517184275e+00  
  1.081433951298e+01  ,-5.811696534823e+00  ,6.245858766615e+00  
  1.083926914021e+01  ,-5.748980449232e+00  ,6.286172468602e+00  
  1.086425623617e+01  ,-5.686296351889e+00  ,6.326458265683e+00  
  1.088930093333e+01  ,-5.623644251722e+00  ,6.366716133177e+00  
  1.091440336449e+01  ,-5.561024158202e+00  ,6.406946046030e+00  
  1.093956366272e+01  ,-5.498436081122e+00  ,6.447147979049e+00  
  1.096478196143e+01  ,-5.435880030830e+00  ,6.487321906600e+00  
  1.099005839432e+01  ,-5.373356017856e+00  ,6.527467803047e+00  
  1.101539309541e+01  ,-5.310864053380e+00  ,6.567585642258e+00  
  1.104078619902e+01  ,-5.248404148789e+00  ,6.607675398028e+00  
  1.106623783978e+01  ,-5.185976316022e+00  ,6.647737043743e+00  
  1.109174815262e+01  ,-5.123580567357e+00  ,6.687770552666e+00  
  1.111731727282e+01  ,-5.061216915395e+00  ,6.727775897789e+00  
  1.114294533592e+01  ,-4.998885373305e+00  ,6.767753051813e+00  
  1.116863247780e+01  ,-4.936585954507e+00  ,6.807701987225e+00  
  1.119437883467e+01  ,-4.874318672887e+00  ,6.847622676291e+00  
  1.122018454302e+01  ,-4.812083542633e+00  ,6.887515091052e+00  
  1.124604973967e+01  ,-4.749880578477e+00  ,6.927379203222e+00  
  1.127197456175e+01  ,-4.687709795356e+00  ,6.967214984401e+00  
  1.129795914673e+01  ,-4.625571208789e+00  ,7.007022405829e+00  
  1.132400363235e+01  ,-4.563464834518e+00  ,7.046801438601e+00  
  1.135010815672e+01  ,-4.501390688774e+00  ,7.086552053558e+00  
  1.137627285823e+01  ,-4.439348788027e+00  ,7.126274221361e+00  
  1.140249787561e+01  ,-4.377339149297e+00  ,7.165967912351e+00  
  1.142878334790e+01  ,-4.315361789916e+00  ,7.205633096676e+00  
  1.145512941445e+01  ,-4.253416727496e+00  ,7.245269744355e+00  
  1.148153621497e+01  ,-4.191503980180e+00  ,7.284877825036e+00  
  1.150800388944e+01  ,-4.129623566371e+00  ,7.324457308260e+00  
  1.153453257821e+01  ,-4.067775504901e+00  ,7.364008163302e+00  
  1.156112242192e+01  ,-4.005959814835e+00  ,7.403530359304e+00  
  1.158777356155e+01  ,-3.944176515803e+00  ,7.443023865037e+00  
  1.161448613840e+01  ,-3.882425627681e+00  ,7.482488649184e+00  
  1.164126029410e+01  ,-3.820707170693e+00  ,7.521924680212e+00  
  1.166809617061e+01  ,-3.759021165433e+00  ,7.561331926369e+00  
  1.169499391020e+01  ,-3.697367632992e+00  ,7.600710355570e+00  
  1.172195365548e+01  ,-3.635746594509e+00  ,7.640059935833e+00  
  1.174897554939e+01  ,-3.574158071794e+00  ,7.679380634607e+00  
  1.177605973521e+01  ,-3.512602086737e+00  ,7.718672419497e+00  
  1.180320635652e+01  ,-3.451078661805e+00  ,7.757935257593e+00  
  1.183041555725e+01  ,-3.389587819649e+00  ,7.797169116023e+00  
  1.185768748167e+01  ,-3.328129583347e+00  ,7.836373961597e+00  
  1.188502227437e+01  ,-3.266703976216e+00  ,7.875549761026e+00  
  1.191242008027e+01  ,-3.205311022069e+00  ,7.914696480710e+00  
  1.193988104464e+01  ,-3.143950744974e+00  ,7.953814086934e+00  
  1.196740531307e+01  ,-3.082623169211e+00  ,7.992902545901e+00  
  1.199499303149e+01  ,-3.021328319620e+00  ,8.031961823417e+00  
  1.202264434617e+01  ,-2.960066221228e+00  ,8.070991885225e+00  
  1.205035940372e+01  ,-2.898836899311e+00  ,8.109992696990e+00  
  1.207813835107e+01  ,-2.837640379692e+00  ,8.148964223989e+00  
  1.210598133550e+01  ,-2.776476688328e+00  ,8.187906431507e+00  
  1.213388850465e+01  ,-2.715345851591e+00  ,8.226819284533e+00  
  1.216186000646e+01  ,-2.654247896126e+00  ,8.265702747944e+00  
  1.218989598925e+01  ,-2.593182848867e+00  ,8.304556786496e+00  
  1.221799660165e+01  ,-2.532150737185e+00  ,8.343381364627e+00  
  1.224616199265e+01  ,-2.471151588585e+00  ,8.382176446809e+00  
  1.227439231158e+01  ,-2.410185430988e+00  ,8.420941997217e+00  
  1.230268770812e+01  ,-2.349252292634e+00  ,8.459677979866e+00  
  1.233104833229e+01  ,-2.288352201963e+00  ,8.498384358747e+00  
  1.235947433444e+01  ,-2.227485187807e+00  ,8.537061097541e+00  
  1.238796586530e+01  ,-2.166651279327e+00  ,8.575708159807e+00  
  1.241652307592e+01  ,-2.105850505813e+00  ,8.614325509073e+00  
  1.244514611771e+01  ,-2.045082897014e+00  ,8.652913108580e+00  
  1.247383514243e+01  ,-1.984348482950e+00  ,8.691470921442e+00  
  1.250259030218e+01  ,-1.923647293782e+00  ,8.729998910748e+00  
  1.253141174941e+01  ,-1.862979360124e+00  ,8.768497039293e+00  
  1.256029963695e+01  ,-1.802344712835e+00  ,8.806965269799e+00  
  1.258925411794e+01  ,-1.741743382936e+00  ,8.845403564914e+00  
  1.261827534591e+01  ,-1.681175401861e+00  ,8.883811887062e+00  
  1.264736347471e+01  ,-1.620640801312e+00  ,8.922190198508e+00  
  1.267651865858e+01  ,-1.560139613176e+00  ,8.960538461498e+00  
  1.270574105208e+01  ,-1.499671869702e+00  ,8.998856638042e+00  
  1.273503081017e+01  ,-1.439237603294e+00  ,9.037144690128e+00  
  1.276438808811e+01  ,-1.378836846747e+00  ,9.075402579537e+00  
  1.279381304157e+01  ,-1.318469633085e+00  ,9.113630267898e+00  
  1.282330582656e+01  ,-1.258135995446e+00  ,9.151827716919e+00  
  1.285286659944e+01  ,-1.197835967472e+00  ,9.189994887922e+00  
  1.288249551693e+01  ,-1.137569582874e+00  ,9.228131742276e+00  
  1.291219273613e+01  ,-1.077336875675e+00  ,9.266238241225e+00  
  1.294195841450e+01  ,-1.017137880120e+00  ,9.304314345896e+00  
  1.297179270984e+01  ,-9.569726308353e-01  ,9.342360017177e+00  
  1.300169578033e+01  ,-8.968411624006e-01  ,9.380375216143e+00  
  1.303166778452e+01  ,-8.367435099591e-01  ,9.418359903440e+00  
  1.306170888132e+01  ,-7.766797087628e-01  ,9.456314039770e+00  
  1.309181922999e+01  ,-7.166497941371e-01  ,9.494237585840e+00  
  1.312199899019e+01  ,-6.566538019299e-01  ,9.532130502029e+00  
  1.315224832192e+01  ,-5.966917679962e-01  ,9.569992748815e+00  
  1.318256738556e+01  ,-5.367637285889e-01  ,9.607824286386e+00  
  1.321295634186e+01  ,-4.768697200238e-01  ,9.645625075058e+00  
  1.324341535195e+01  ,-4.170097789342e-01  ,9.683395074955e+00  
  1.327394457730e+01  ,-3.571839421377e-01  ,9.721134246100e+00  
  1.330454417978e+01  ,-2.973922467626e-01  ,9.758842548389e+00  
  1.333521432163e+01  ,-2.376347300127e-01  ,9.796519941752e+00  
  1.336595516546e+01  ,-1.779114293746e-01  ,9.834166385999e+00  
  1.339676687426e+01  ,-1.182223825199e-01  ,9.871781840812e+00  
  1.342764961138e+01  ,-5.856762731647e-02  ,9.909366265887e+00  
  1.345860354056e+01  ,1.052798016439e-03  ,9.946919620700e+00  
  1.348962882592e+01  ,6.063885532367e-02  ,9.984441864856e+00  
  1.352072563194e+01  ,1.201905059707e-01  ,1.002193295767e+01  
  1.355189412351e+01  ,1.797077113606e-01  ,1.005939285860e+01  
  1.358313446587e+01  ,2.391904325866e-01  ,1.009682152690e+01  
  1.361444682466e+01  ,2.986386305943e-01  ,1.013421892186e+01  
  1.364583136589e+01  ,3.580522661216e-01  ,1.017158500263e+01  
  1.367728825596e+01  ,4.174312996237e-01  ,1.020891972826e+01  
  1.370881766165e+01  ,4.767756915925e-01  ,1.024622305796e+01  
  1.374041975012e+01  ,5.360854021336e-01  ,1.028349495062e+01  
  1.377209468894e+01  ,5.953603913112e-01  ,1.032073536528e+01  
  1.380384264603e+01  ,6.546006188972e-01  ,1.035794426079e+01  
  1.383566378972e+01  ,7.138060446428e-01  ,1.039512159609e+01  
  1.386755828872e+01  ,7.729766280091e-01  ,1.043226732996e+01  
  1.389952631213e+01  ,8.321123283345e-01  ,1.046938142122e+01  
  1.393156802945e+01  ,8.912131047599e-01  ,1.050646382856e+01  
  1.396368361056e+01  ,9.502789163376e-01  ,1.054351451074e+01  
  1.399587322573e+01  ,1.009309721894e+00  ,1.058053342639e+01  
  1.402813704562e+01  ,1.068305480103e+00  ,1.061752053416e+01  
  1.406047524130e+01  ,1.127266149577e+00  ,1.065447579271e+01  
  1.409288798422e+01  ,1.186191688650e+00  ,1.069139916056e+01  
  1.412537544623e+01  ,1.245082055631e+00  ,1.072829059631e+01  
  1.415793779957e+01  ,1.303937208554e+00  ,1.076515005843e+01  
  1.419057521689e+01  ,1.362757105452e+00  ,1.080197750549e+01  
  1.422328787123e+01  ,1.421541704070e+00  ,1.083877289593e+01  
  1.425607593602e+01  ,1.480290962175e+00  ,1.087553618825e+01  
  1.428893958511e+01  ,1.539004837255e+00  ,1.091226734089e+01  
  1.432187899273e+01  ,1.597683286837e+00  ,1.094896631235e+01  
  1.435489433354e+01  ,1.656326268101e+00  ,1.098563306098e+01  
  1.438798578256e+01  ,1.714933738331e+00  ,1.102226754526e+01  
  1.442115351525e+01  ,1.773505654466e+00  ,1.105886972354e+01  
  1.445439770746e+01  ,1.832041973520e+00  ,1.109543955432e+01  
  1.448771853545e+01  ,1.890542652273e+00  ,1.113197699593e+01  
  1.452111617588e+01  ,1.949007647429e+00  ,1.116848200683e+01  
  1.455459080582e+01  ,2.007436915581e+00  ,1.120495454539e+01  
  1.458814260275e+01  ,2.065830413215e+00  ,1.124139457005e+01  
  1.462177174457e+01  ,2.124188096752e+00  ,1.127780203927e+01  
  1.465547840956e+01  ,2.182509922361e+00  ,1.131417691139e+01  
  1.468926277644e+01  ,2.240795846303e+00  ,1.135051914493e+01  
  1.472312502433e+01  ,2.299045824619e+00  ,1.138682869830e+01  
  1.475706533276e+01  ,2.357259813310e+00  ,1.142310552998e+01  
  1.479108388168e+01  ,2.415437768266e+00  ,1.145934959848e+01  
  1.482518085146e+01  ,2.473579645213e+00  ,1.149556086222e+01  
  1.485935642287e+01  ,2.531685399925e+00  ,1.153173927978e+01  
  1.489361077711e+01  ,2.589754988036e+00  ,1.156788480972e+01  
  1.492794409579e+01  ,2.647788365058e+00  ,1.160399741056e+01  
  1.496235656094e+01  ,2.705785486490e+00  ,1.164007704095e+01  
  1.499684835502e+01  ,2.763746307724e+00  ,1.167612365952e+01  
  1.503141966090e+01  ,2.821670784023e+00  ,1.171213722487e+01  
  1.506607066187e+01  ,2.879558870690e+00  ,1.174811769573e+01  
  1.510080154164e+01  ,2.937410522907e+00  ,1.178406503084e+01  
  1.513561248436e+01  ,2.995225695755e+00  ,1.181997918894e+01  
  1.517050367459e+01  ,3.053004344248e+00  ,1.185586012880e+01  
  1.520547529732e+01  ,3.110746423442e+00  ,1.189170780930e+01  
  1.524052753797e+01  ,3.168451888289e+00  ,1.192752218937e+01  
  1.527566058238e+01  ,3.226120693555e+00  ,1.196330322785e+01  
  1.531087461682e+01  ,3.283752794211e+00  ,1.199905088383e+01  
  1.534616982799e+01  ,3.341348144902e+00  ,1.203476511622e+01  
  1.538154640303e+01  ,3.398906700402e+00  ,1.207044588417e+01  
  1.541700452949e+01  ,3.456428415426e+00  ,1.210609314679e+01  
  1.545254439538e+01  ,3.513913244584e+00  ,1.214170686330e+01  
  1.548816618912e+01  ,3.571361142520e+00  ,1.217728699294e+01  
  1.552387009958e+01  ,3.628772063725e+00  ,1.221283349495e+01  
  1.555965631605e+01  ,3.686145962760e+00  ,1.224834632873e+01  
  1.559552502827e+01  ,3.743482794153e+00  ,1.228382545374e+01  
  1.563147642641e+01  ,3.800782512345e+00  ,1.231927082943e+01  
  1.566751070108e+01  ,3.858045071812e+00  ,1.235468241541e+01  
  1.570362804333e+01  ,3.915270426949e+00  ,1.239006017125e+01  
  1.573982864466e+01  ,3.972458532156e+00  ,1.242540405667e+01  
  1.577611269699e+01  ,4.029609341837e+00  ,1.246071403146e+01  
  1.581248039270e+01  ,4.086722810314e+00  ,1.249599005540e+01  
  1.584893192461e+01  ,4.143798891995e+00  ,1.253123208850e+01  
  1.588546748598e+01  ,4.200837541154e+00  ,1.256644009067e+01  
  1.592208727051e+01  ,4.257838712185e+00  ,1.260161402205e+01  
  1.595879147237e+01  ,4.314802359349e+00  ,1.263675384274e+01  
  1.599558028615e+01  ,4.371728436995e+00  ,1.267185951301e+01  
  1.603245390690e+01  ,4.428616899474e+00  ,1.270693099322e+01  
  1.606941253013e+01  ,4.485467701043e+00  ,1.274196824372e+01  
  1.610645635178e+01  ,4.542280796100e+00  ,1.277697122506e+01  
  1.614358556826e+01  ,4.599056138908e+00  ,1.281193989780e+01  
  1.618080037643e+01  ,4.655793683816e+00  ,1.284687422261e+01  
  1.621810097359e+01  ,4.712493385218e+00  ,1.288177416031e+01  
  1.625548755750e+01  ,4.769155197436e+00  ,1.291663967176e+01  
  1.629296032640e+01  ,4.825779074868e+00  ,1.295147071793e+01  
  1.633051947894e+01  ,4.882364971848e+00  ,1.298626725983e+01  
  1.636816521428e+01  ,4.938912842869e+00  ,1.302102925869e+01  
  1.640589773199e+01  ,4.995422642372e+00  ,1.305575667580e+01  
  1.644371723215e+01  ,5.051894324765e+00  ,1.309044947247e+01  
  1.648162391525e+01  ,5.108327844599e+00  ,1.312510761023e+01  
  1.651961798229e+01  ,5.164723156297e+00  ,1.315973105060e+01  
  1.655769963469e+01  ,5.221080214547e+00  ,1.319431975538e+01  
  1.659586907437e+01  ,5.277398973829e+00  ,1.322887368628e+01  
  1.663412650370e+01  ,5.333679388796e+00  ,1.326339280526e+01  
  1.667247212551e+01  ,5.389921414158e+00  ,1.329787707437e+01  
  1.671090614311e+01  ,5.446125004551e+00  ,1.333232645572e+01  
  1.674942876026e+01  ,5.502290114764e+00  ,1.336674091159e+01  
  1.678804018122e+01  ,5.558416699597e+00  ,1.340112040437e+01  
  1.682674061070e+01  ,5.614504713834e+00  ,1.343546489653e+01  
  1.686553025389e+01  ,5.670554112451e+00  ,1.346977435074e+01  
  1.690440931643e+01  ,5.726564850347e+00  ,1.350404872972e+01  
  1.694337800447e+01  ,5.782536882501e+00  ,1.353828799633e+01  
  1.698243652462e+01  ,5.838470164005e+00  ,1.357249211361e+01  
  1.702158508395e+01  ,5.894364649961e+00  ,1.360666104463e+01  
  1.706082389003e+01  ,5.950220295524e+00  ,1.364079475266e+01  
  1.710015315090e+01  ,6.006037055951e+00  ,1.367489320108e+01  
  1.713957307508e+01  ,6.061814886555e+00  ,1.370895635344e+01  
  1.717908387157e+01  ,6.117553742691e+00  ,1.374298417334e+01  
  1.721868574986e+01  ,6.173253579826e+00  ,1.377697662461e+01  
  1.725837891990e+01  ,6.228914353475e+00  ,1.381093367115e+01  
  1.729816359215e+01  ,6.284536019166e+00  ,1.384485527699e+01  
  1.733803997754e+01  ,6.340118532608e+00  ,1.387874140635e+01  
  1.737800828749e+01  ,6.395661849507e+00  ,1.391259202353e+01  
  1.741806873391e+01  ,6.451165925749e+00  ,1.394640709308e+01  
  1.745822152920e+01  ,6.506630717167e+00  ,1.398018657954e+01  
  1.749846688625e+01  ,6.562056179781e+00  ,1.401393044773e+01  
  1.753880501842e+01  ,6.617442269667e+00  ,1.404763866253e+01  
  1.757923613959e+01  ,6.672788942956e+00  ,1.408131118900e+01  
  1.761976046412e+01  ,6.728096155911e+00  ,1.411494799235e+01  
  1.766037820686e+01  ,6.783363864870e+00  ,1.414854903792e+01  
  1.770108958317e+01  ,6.838592026280e+00  ,1.418211429123e+01  
  1.774189480890e+01  ,6.893780596647e+00  ,1.421564371792e+01  
  1.778279410039e+01  ,6.948929532630e+00  ,1.424913728382e+01  
  1.782378767448e+01  ,7.004038790958e+00  ,1.428259495489e+01  
  1.786487574852e+01  ,7.059108328366e+00  ,1.431601669718e+01  
  1.790605854035e+01  ,7.114138101881e+00  ,1.434940247705e+01  
  1.794733626832e+01  ,7.169128068540e+00  ,1.438275226089e+01  
