  Frequency            , dB( V(Vs4)/ V(Ve))   
  1.462177174457e+01  ,2.208893240463e+00  
  1.465547840956e+01  ,2.265391420874e+00  
  1.468926277644e+01  ,2.321856300048e+00  
  1.472312502433e+01  ,2.378287829285e+00  
  1.475706533276e+01  ,2.434685959947e+00  
  1.479108388168e+01  ,2.491050643372e+00  
  1.482518085146e+01  ,2.547381830850e+00  
  1.485935642287e+01  ,2.603679473684e+00  
  1.489361077711e+01  ,2.659943523284e+00  
  1.492794409579e+01  ,2.716173930866e+00  
  1.496235656094e+01  ,2.772370647825e+00  
  1.499684835502e+01  ,2.828533625518e+00  
  1.503141966090e+01  ,2.884662815198e+00  
  1.506607066187e+01  ,2.940758168273e+00  
  1.510080154164e+01  ,2.996819636098e+00  
  1.513561248436e+01  ,3.052847170055e+00  
  1.517050367459e+01  ,3.108840721502e+00  
  1.520547529732e+01  ,3.164800241928e+00  
  1.524052753797e+01  ,3.220725682704e+00  
  1.527566058238e+01  ,3.276616995342e+00  
  1.531087461682e+01  ,3.332474131265e+00  
  1.534616982799e+01  ,3.388297042018e+00  
  1.538154640303e+01  ,3.444085679135e+00  
  1.541700452949e+01  ,3.499839994196e+00  
  1.545254439538e+01  ,3.555559938831e+00  
  1.548816618912e+01  ,3.611245464629e+00  
  1.552387009958e+01  ,3.666896523320e+00  
  1.555965631605e+01  ,3.722513066577e+00  
  1.559552502827e+01  ,3.778095046162e+00  
  1.563147642641e+01  ,3.833642413941e+00  
  1.566751070108e+01  ,3.889155121660e+00  
  1.570362804333e+01  ,3.944633121358e+00  
  1.573982864466e+01  ,4.000076364834e+00  
  1.577611269699e+01  ,4.055484804210e+00  
  1.581248039270e+01  ,4.110858391400e+00  
  1.584893192461e+01  ,4.166197078649e+00  
  1.588546748598e+01  ,4.221500818077e+00  
  1.592208727051e+01  ,4.276769561854e+00  
  1.595879147237e+01  ,4.332003262348e+00  
  1.599558028615e+01  ,4.387201871840e+00  
  1.603245390690e+01  ,4.442365342818e+00  
  1.606941253013e+01  ,4.497493627682e+00  
  1.610645635178e+01  ,4.552586679070e+00  
  1.614358556826e+01  ,4.607644449495e+00  
  1.618080037643e+01  ,4.662666891721e+00  
  1.621810097359e+01  ,4.717653958547e+00  
  1.625548755750e+01  ,4.772605602758e+00  
  1.629296032640e+01  ,4.827521777277e+00  
  1.633051947894e+01  ,4.882402435147e+00  
  1.636816521428e+01  ,4.937247529374e+00  
  1.640589773199e+01  ,4.992057013253e+00  
  1.644371723215e+01  ,5.046830839934e+00  
  1.648162391525e+01  ,5.101568962802e+00  
  1.651961798229e+01  ,5.156271335261e+00  
  1.655769963469e+01  ,5.210937910831e+00  
  1.659586907437e+01  ,5.265568643158e+00  
  1.663412650370e+01  ,5.320163485937e+00  
  1.667247212551e+01  ,5.374722392954e+00  
  1.671090614311e+01  ,5.429245318097e+00  
  1.674942876026e+01  ,5.483732215409e+00  
  1.678804018122e+01  ,5.538183038983e+00  
  1.682674061070e+01  ,5.592597742950e+00  
  1.686553025389e+01  ,5.646976281705e+00  
  1.690440931643e+01  ,5.701318609590e+00  
  1.694337800447e+01  ,5.755624681168e+00  
  1.698243652462e+01  ,5.809894451059e+00  
  1.702158508395e+01  ,5.864127873998e+00  
  1.706082389003e+01  ,5.918324904867e+00  
  1.710015315090e+01  ,5.972485498530e+00  
  1.713957307508e+01  ,6.026609610118e+00  
  1.717908387157e+01  ,6.080697194916e+00  
  1.721868574986e+01  ,6.134748208113e+00  
  1.725837891990e+01  ,6.188762605220e+00  
  1.729816359215e+01  ,6.242740341774e+00  
  1.733803997754e+01  ,6.296681373392e+00  
  1.737800828749e+01  ,6.350585655932e+00  
  1.741806873391e+01  ,6.404453145339e+00  
  1.745822152920e+01  ,6.458283797625e+00  
  1.749846688625e+01  ,6.512077568965e+00  
  1.753880501842e+01  ,6.565834415777e+00  
  1.757923613959e+01  ,6.619554294335e+00  
  1.761976046412e+01  ,6.673237161329e+00  
  1.766037820686e+01  ,6.726882973426e+00  
  1.770108958317e+01  ,6.780491687470e+00  
  1.774189480890e+01  ,6.834063260484e+00  
  1.778279410039e+01  ,6.887597649545e+00  
  1.782378767448e+01  ,6.941094811951e+00  
  1.786487574852e+01  ,6.994554705038e+00  
  1.790605854035e+01  ,7.047977286368e+00  
  1.794733626832e+01  ,7.101362513675e+00  
  1.798870915129e+01  ,7.154710344758e+00  
  1.803017740859e+01  ,7.208020737548e+00  
  1.807174126011e+01  ,7.261293650199e+00  
  1.811340092619e+01  ,7.314529040993e+00  
  1.815515662773e+01  ,7.367726868281e+00  
  1.819700858610e+01  ,7.420887090708e+00  
  1.823895702320e+01  ,7.474009666985e+00  
  1.828100216143e+01  ,7.527094555962e+00  
  1.832314422371e+01  ,7.580141716605e+00  
  1.836538343348e+01  ,7.633151108153e+00  
  1.840772001469e+01  ,7.686122689913e+00  
  1.845015419179e+01  ,7.739056421408e+00  
  1.849268618978e+01  ,7.791952262248e+00  
  1.853531623415e+01  ,7.844810172286e+00  
  1.857804455092e+01  ,7.897630111447e+00  
  1.862087136663e+01  ,7.950412039857e+00  
  1.866379690835e+01  ,8.003155917817e+00  
  1.870682140366e+01  ,8.055861705759e+00  
  1.874994508067e+01  ,8.108529364316e+00  
  1.879316816803e+01  ,8.161158854276e+00  
  1.883649089490e+01  ,8.213750136556e+00  
  1.887991349096e+01  ,8.266303172300e+00  
  1.892343618645e+01  ,8.318817922772e+00  
  1.896705921211e+01  ,8.371294349375e+00  
  1.901078279923e+01  ,8.423732413771e+00  
  1.905460717963e+01  ,8.476132077709e+00  
  1.909853258566e+01  ,8.528493303197e+00  
  1.914255925021e+01  ,8.580816052321e+00  
  1.918668740670e+01  ,8.633100287394e+00  
  1.923091728910e+01  ,8.685345970895e+00  
  1.927524913191e+01  ,8.737553065433e+00  
  1.931968317017e+01  ,8.789721533854e+00  
  1.936421963946e+01  ,8.841851339121e+00  
  1.940885877593e+01  ,8.893942444443e+00  
  1.945360081623e+01  ,8.945994813142e+00  
  1.949844599758e+01  ,8.998008408776e+00  
  1.954339455775e+01  ,9.049983195003e+00  
  1.958844673506e+01  ,9.101919135702e+00  
  1.963360276836e+01  ,9.153816194946e+00  
  1.967886289707e+01  ,9.205674336963e+00  
  1.972422736115e+01  ,9.257493526189e+00  
  1.976969640112e+01  ,9.309273727212e+00  
  1.981527025805e+01  ,9.361014904790e+00  
  1.986094917357e+01  ,9.412717023902e+00  
  1.990673338987e+01  ,9.464380049703e+00  
  1.995262314969e+01  ,9.516003947507e+00  
  1.999861869633e+01  ,9.567588682807e+00  
  2.004472027365e+01  ,9.619134221313e+00  
  2.009092812609e+01  ,9.670640528865e+00  
  2.013724249862e+01  ,9.722107571589e+00  
  2.018366363681e+01  ,9.773535315675e+00  
  2.023019178678e+01  ,9.824923727580e+00  
  2.027682719521e+01  ,9.876272773895e+00  
  2.032357010936e+01  ,9.927582421491e+00  
  2.037042077706e+01  ,9.978852637293e+00  
  2.041737944669e+01  ,1.003008338845e+01  
  2.046444636725e+01  ,1.008127464240e+01  
  2.051162178825e+01  ,1.013242636663e+01  
  2.055890595984e+01  ,1.018353852892e+01  
  2.060629913270e+01  ,1.023461109716e+01  
  2.065380155810e+01  ,1.028564403949e+01  
  2.070141348791e+01  ,1.033663732419e+01  
  2.074913517455e+01  ,1.038759091975e+01  
  2.079696687104e+01  ,1.043850479492e+01  
  2.084490883097e+01  ,1.048937891845e+01  
  2.089296130854e+01  ,1.054021325944e+01  
  2.094112455851e+01  ,1.059100778718e+01  
  2.098939883623e+01  ,1.064176247106e+01  
  2.103778439766e+01  ,1.069247728069e+01  
  2.108628149933e+01  ,1.074315218591e+01  
  2.113489039836e+01  ,1.079378715674e+01  
  2.118361135248e+01  ,1.084438216334e+01  
  2.123244462000e+01  ,1.089493717609e+01  
  2.128139045983e+01  ,1.094545216556e+01  
  2.133044913146e+01  ,1.099592710252e+01  
  2.137962089502e+01  ,1.104636195797e+01  
  2.142890601120e+01  ,1.109675670296e+01  
  2.147830474130e+01  ,1.114711130888e+01  
  2.152781734724e+01  ,1.119742574723e+01  
  2.157744409153e+01  ,1.124769998971e+01  
  2.162718523727e+01  ,1.129793400824e+01  
  2.167704104820e+01  ,1.134812777491e+01  
  2.172701178864e+01  ,1.139828126192e+01  
  2.177709772353e+01  ,1.144839444184e+01  
  2.182729911843e+01  ,1.149846728729e+01  
  2.187761623949e+01  ,1.154849977113e+01  
  2.192804935350e+01  ,1.159849186633e+01  
  2.197859872785e+01  ,1.164844354616e+01  
  2.202926463053e+01  ,1.169835478402e+01  
  2.208004733019e+01  ,1.174822555350e+01  
  2.213094709605e+01  ,1.179805582842e+01  
  2.218196419800e+01  ,1.184784558269e+01  
  2.223309890651e+01  ,1.189759479050e+01  
  2.228435149270e+01  ,1.194730342627e+01  
  2.233572222830e+01  ,1.199697146438e+01  
  2.238721138568e+01  ,1.204659887964e+01  
  2.243881923783e+01  ,1.209618564699e+01  
  2.249054605836e+01  ,1.214573174148e+01  
  2.254239212152e+01  ,1.219523713834e+01  
  2.259435770221e+01  ,1.224470181312e+01  
  2.264644307593e+01  ,1.229412574141e+01  
  2.269864851884e+01  ,1.234350889906e+01  
  2.275097430772e+01  ,1.239285126209e+01  
  2.280342072000e+01  ,1.244215280668e+01  
  2.285598803375e+01  ,1.249141350926e+01  
  2.290867652768e+01  ,1.254063334631e+01  
  2.296148648112e+01  ,1.258981229468e+01  
  2.301441817408e+01  ,1.263895033121e+01  
  2.306747188720e+01  ,1.268804743306e+01  
  2.312064790175e+01  ,1.273710357751e+01  
  2.317394649968e+01  ,1.278611874200e+01  
  2.322736796357e+01  ,1.283509290425e+01  
  2.328091257665e+01  ,1.288402604201e+01  
  2.333458062281e+01  ,1.293291813333e+01  
  2.338837238659e+01  ,1.298176915641e+01  
  2.344228815320e+01  ,1.303057908961e+01  
  2.349632820848e+01  ,1.307934791141e+01  
  2.355049283896e+01  ,1.312807560063e+01  
  2.360478233180e+01  ,1.317676213607e+01  
  2.365919697486e+01  ,1.322540749687e+01  
  2.371373705661e+01  ,1.327401166220e+01  
  2.376840286625e+01  ,1.332257461157e+01  
  2.382319469359e+01  ,1.337109632448e+01  
  2.387811282913e+01  ,1.341957678075e+01  
  2.393315756405e+01  ,1.346801596029e+01  
  2.398832919019e+01  ,1.351641384325e+01  
  2.404362800007e+01  ,1.356477040985e+01  
  2.409905428686e+01  ,1.361308564053e+01  
  2.415460834445e+01  ,1.366135951595e+01  
  2.421029046736e+01  ,1.370959201690e+01  
  2.426610095082e+01  ,1.375778312428e+01  
  2.432204009074e+01  ,1.380593281928e+01  
  2.437810818369e+01  ,1.385404108313e+01  
  2.443430552694e+01  ,1.390210789726e+01  
  2.449063241845e+01  ,1.395013324335e+01  
  2.454708915685e+01  ,1.399811710315e+01  
  2.460367604147e+01  ,1.404605945860e+01  
  2.466039337234e+01  ,1.409396029181e+01  
  2.471724145016e+01  ,1.414181958505e+01  
  2.477422057633e+01  ,1.418963732073e+01  
  2.483133105295e+01  ,1.423741348146e+01  
  2.488857318282e+01  ,1.428514804994e+01  
  2.494594726943e+01  ,1.433284100911e+01  
  2.500345361696e+01  ,1.438049234205e+01  
  2.506109253032e+01  ,1.442810203195e+01  
  2.511886431509e+01  ,1.447567006218e+01  
  2.517676927759e+01  ,1.452319641627e+01  
  2.523480772480e+01  ,1.457068107786e+01  
  2.529297996446e+01  ,1.461812403088e+01  
  2.535128630498e+01  ,1.466552525925e+01  
  2.540972705549e+01  ,1.471288474712e+01  
  2.546830252585e+01  ,1.476020247876e+01  
  2.552701302661e+01  ,1.480747843862e+01  
  2.558585886905e+01  ,1.485471261130e+01  
  2.564484036518e+01  ,1.490190498150e+01  
  2.570395782769e+01  ,1.494905553412e+01  
  2.576321157002e+01  ,1.499616425417e+01  
  2.582260190634e+01  ,1.504323112685e+01  
  2.588212915153e+01  ,1.509025613741e+01  
  2.594179362119e+01  ,1.513723927134e+01  
  2.600159563165e+01  ,1.518418051424e+01  
  2.606153549999e+01  ,1.523107985182e+01  
  2.612161354399e+01  ,1.527793727000e+01  
  2.618183008219e+01  ,1.532475275471e+01  
  2.624218543384e+01  ,1.537152629221e+01  
  2.630267991895e+01  ,1.541825786868e+01  
  2.636331385825e+01  ,1.546494747060e+01  
  2.642408757322e+01  ,1.551159508450e+01  
  2.648500138607e+01  ,1.555820069712e+01  
  2.654605561975e+01  ,1.560476429522e+01  
  2.660725059799e+01  ,1.565128586576e+01  
  2.666858664521e+01  ,1.569776539586e+01  
  2.673006408663e+01  ,1.574420287271e+01  
  2.679168324819e+01  ,1.579059828365e+01  
  2.685344445658e+01  ,1.583695161615e+01  
  2.691534803927e+01  ,1.588326285779e+01  
  2.697739432445e+01  ,1.592953199632e+01  
  2.703958364109e+01  ,1.597575901952e+01  
  2.710191631891e+01  ,1.602194391542e+01  
  2.716439268839e+01  ,1.606808667209e+01  
  2.722701308078e+01  ,1.611418727768e+01  
  2.728977782808e+01  ,1.616024572060e+01  
  2.735268726307e+01  ,1.620626198922e+01  
  2.741574171928e+01  ,1.625223607216e+01  
  2.747894153102e+01  ,1.629816795804e+01  
  2.754228703338e+01  ,1.634405763574e+01  
  2.760577856220e+01  ,1.638990509405e+01  
  2.766941645411e+01  ,1.643571032208e+01  
  2.773320104652e+01  ,1.648147330893e+01  
  2.779713267759e+01  ,1.652719404382e+01  
  2.786121168630e+01  ,1.657287251612e+01  
  2.792543841237e+01  ,1.661850871529e+01  
  2.798981319634e+01  ,1.666410263091e+01  
  2.805433637951e+01  ,1.670965425262e+01  
  2.811900830399e+01  ,1.675516357021e+01  
  2.818382931264e+01  ,1.680063057358e+01  
  2.824879974915e+01  ,1.684605525267e+01  
  2.831391995799e+01  ,1.689143759762e+01  
  2.837919028441e+01  ,1.693677759857e+01  
  2.844461107448e+01  ,1.698207524583e+01  
  2.851018267504e+01  ,1.702733052978e+01  
  2.857590543375e+01  ,1.707254344089e+01  
  2.864177969906e+01  ,1.711771396975e+01  
  2.870780582024e+01  ,1.716284210703e+01  
  2.877398414735e+01  ,1.720792784348e+01  
  2.884031503126e+01  ,1.725297116996e+01  
  2.890679882365e+01  ,1.729797207742e+01  
  2.897343587701e+01  ,1.734293055692e+01  
  2.904022654464e+01  ,1.738784659957e+01  
  2.910717118066e+01  ,1.743272019660e+01  
  2.917427014001e+01  ,1.747755133928e+01  
  2.924152377843e+01  ,1.752234001904e+01  
  2.930893245250e+01  ,1.756708622731e+01  
  2.937649651961e+01  ,1.761178995571e+01  
  2.944421633799e+01  ,1.765645119581e+01  
  2.951209226666e+01  ,1.770106993935e+01  
  2.958012466551e+01  ,1.774564617815e+01  
  2.964831389524e+01  ,1.779017990409e+01  
  2.971666031738e+01  ,1.783467110914e+01  
  2.978516429429e+01  ,1.787911978530e+01  
  2.985382618918e+01  ,1.792352592472e+01  
  2.992264636608e+01  ,1.796788951951e+01  
  2.999162518987e+01  ,1.801221056201e+01  
  3.006076302628e+01  ,1.805648904453e+01  
  3.013006024186e+01  ,1.810072495945e+01  
  3.019951720402e+01  ,1.814491829923e+01  
  3.026913428101e+01  ,1.818906905646e+01  
  3.033891184194e+01  ,1.823317722372e+01  
  3.040885025676e+01  ,1.827724279368e+01  
  3.047894989628e+01  ,1.832126575911e+01  
  3.054921113215e+01  ,1.836524611279e+01  
  3.061963433690e+01  ,1.840918384759e+01  
  3.069021988391e+01  ,1.845307895646e+01  
  3.076096814740e+01  ,1.849693143239e+01  
  3.083187950249e+01  ,1.854074126840e+01  
  3.090295432513e+01  ,1.858450845765e+01  
  3.097419299216e+01  ,1.862823299327e+01  
  3.104559588128e+01  ,1.867191486855e+01  
  3.111716337106e+01  ,1.871555407670e+01  
  3.118889584094e+01  ,1.875915061113e+01  
  3.126079367124e+01  ,1.880270446516e+01  
  3.133285724315e+01  ,1.884621563230e+01  
  3.140508693876e+01  ,1.888968410601e+01  
  3.147748314101e+01  ,1.893310987984e+01  
  3.155004623374e+01  ,1.897649294742e+01  
  3.162277660168e+01  ,1.901983330237e+01  
  3.169567463043e+01  ,1.906313093838e+01  
  3.176874070650e+01  ,1.910638584922e+01  
  3.184197521726e+01  ,1.914959802866e+01  
  3.191537855101e+01  ,1.919276747053e+01  
  3.198895109691e+01  ,1.923589416874e+01  
  3.206269324505e+01  ,1.927897811715e+01  
  3.213660538640e+01  ,1.932201930976e+01  
  3.221068791283e+01  ,1.936501774053e+01  
  3.228494121712e+01  ,1.940797340356e+01  
  3.235936569296e+01  ,1.945088629289e+01  
  3.243396173493e+01  ,1.949375640267e+01  
  3.250872973854e+01  ,1.953658372699e+01  
  3.258367010020e+01  ,1.957936826013e+01  
  3.265878321723e+01  ,1.962210999625e+01  
  3.273406948788e+01  ,1.966480892962e+01  
  3.280952931131e+01  ,1.970746505454e+01  
  3.288516308760e+01  ,1.975007836533e+01  
  3.296097121774e+01  ,1.979264885635e+01  
  3.303695410368e+01  ,1.983517652197e+01  
  3.311311214826e+01  ,1.987766135661e+01  
  3.318944575526e+01  ,1.992010335472e+01  
  3.326595532940e+01  ,1.996250251079e+01  
  3.334264127632e+01  ,2.000485881928e+01  
  3.341950400261e+01  ,2.004717227475e+01  
  3.349654391578e+01  ,2.008944287169e+01  
  3.357376142429e+01  ,2.013167060475e+01  
  3.365115693755e+01  ,2.017385546846e+01  
  3.372873086588e+01  ,2.021599745744e+01  
  3.380648362060e+01  ,2.025809656637e+01  
  3.388441561392e+01  ,2.030015278988e+01  
  3.396252725904e+01  ,2.034216612269e+01  
  3.404081897010e+01  ,2.038413655942e+01  
  3.411929116219e+01  ,2.042606409485e+01  
  3.419794425137e+01  ,2.046794872370e+01  
  3.427677865464e+01  ,2.050979044070e+01  
  3.435579478998e+01  ,2.055158924064e+01  
  3.443499307633e+01  ,2.059334511828e+01  
  3.451437393358e+01  ,2.063505806843e+01  
  3.459393778261e+01  ,2.067672808587e+01  
  3.467368504525e+01  ,2.071835516547e+01  
  3.475361614432e+01  ,2.075993930203e+01  
  3.483373150360e+01  ,2.080148049039e+01  
  3.491403154786e+01  ,2.084297872542e+01  
  3.499451670283e+01  ,2.088443400195e+01  
  3.507518739525e+01  ,2.092584631490e+01  
  3.515604405283e+01  ,2.096721565911e+01  
  3.523708710425e+01  ,2.100854202948e+01  
  3.531831697919e+01  ,2.104982542095e+01  
  3.539973410834e+01  ,2.109106582836e+01  
  3.548133892335e+01  ,2.113226324665e+01  
  3.556313185690e+01  ,2.117341767072e+01  
  3.564511334262e+01  ,2.121452909546e+01  
  3.572728381519e+01  ,2.125559751584e+01  
  3.580964371026e+01  ,2.129662292677e+01  
  3.589219346450e+01  ,2.133760532312e+01  
  3.597493351557e+01  ,2.137854469988e+01  
  3.605786430216e+01  ,2.141944105195e+01  
  3.614098626396e+01  ,2.146029437428e+01  
  3.622429984167e+01  ,2.150110466176e+01  
  3.630780547701e+01  ,2.154187190933e+01  
  3.639150361272e+01  ,2.158259611193e+01  
  3.647539469256e+01  ,2.162327726448e+01  
  3.655947916131e+01  ,2.166391536185e+01  
  3.664375746478e+01  ,2.170451039903e+01  
  3.672823004981e+01  ,2.174506237091e+01  
  3.681289736425e+01  ,2.178557127240e+01  
  3.689775985701e+01  ,2.182603709838e+01  
  3.698281797802e+01  ,2.186645984377e+01  
  3.706807217825e+01  ,2.190683950346e+01  
  3.715352290971e+01  ,2.194717607235e+01  
  3.723917062545e+01  ,2.198746954530e+01  
  3.732501577957e+01  ,2.202771991719e+01  
  3.741105882720e+01  ,2.206792718290e+01  
  3.749730022455e+01  ,2.210809133727e+01  
  3.758374042884e+01  ,2.214821237518e+01  
  3.767037989839e+01  ,2.218829029144e+01  
  3.775721909254e+01  ,2.222832508089e+01  
  3.784425847171e+01  ,2.226831673837e+01  
  3.793149849737e+01  ,2.230826525867e+01  
  3.801893963205e+01  ,2.234817063660e+01  
  3.810658233937e+01  ,2.238803286693e+01  
  3.819442708400e+01  ,2.242785194447e+01  
  3.828247433168e+01  ,2.246762786398e+01  
  3.837072454922e+01  ,2.250736062023e+01  
  3.845917820453e+01  ,2.254705020791e+01  
  3.854783576657e+01  ,2.258669662182e+01  
  3.863669770540e+01  ,2.262629985663e+01  
  3.872576449216e+01  ,2.266585990705e+01  
  3.881503659906e+01  ,2.270537676775e+01  
  3.890451449942e+01  ,2.274485043348e+01  
  3.899419866765e+01  ,2.278428089885e+01  
  3.908408957924e+01  ,2.282366815850e+01  
  3.917418771078e+01  ,2.286301220707e+01  
  3.926449353996e+01  ,2.290231303919e+01  
  3.935500754557e+01  ,2.294157064946e+01  
  3.944573020752e+01  ,2.298078503246e+01  
  3.953666200681e+01  ,2.301995618275e+01  
  3.962780342554e+01  ,2.305908409492e+01  
  3.971915494694e+01  ,2.309816876345e+01  
  3.981071705535e+01  ,2.313721018293e+01  
  3.990249023621e+01  ,2.317620834782e+01  
  3.999447497611e+01  ,2.321516325262e+01  
  4.008667176273e+01  ,2.325407489181e+01  
  4.017908108489e+01  ,2.329294325984e+01  
  4.027170343254e+01  ,2.333176835113e+01  
  4.036453929676e+01  ,2.337055016008e+01  
  4.045758916974e+01  ,2.340928868118e+01  
  4.055085354483e+01  ,2.344798390874e+01  
  4.064433291652e+01  ,2.348663583716e+01  
  4.073802778041e+01  ,2.352524446076e+01  
  4.083193863327e+01  ,2.356380977389e+01  
  4.092606597300e+01  ,2.360233177086e+01  
  4.102041029866e+01  ,2.364081044595e+01  
  4.111497211045e+01  ,2.367924579345e+01  
  4.120975190973e+01  ,2.371763780758e+01  
  4.130475019901e+01  ,2.375598648264e+01  
  4.139996748197e+01  ,2.379429181283e+01  
  4.149540426343e+01  ,2.383255379232e+01  
  4.159106104940e+01  ,2.387077241534e+01  
  4.168693834703e+01  ,2.390894767603e+01  
  4.178303666466e+01  ,2.394707956852e+01  
  4.187935651179e+01  ,2.398516808696e+01  
  4.197589839910e+01  ,2.402321322545e+01  
  4.207266283844e+01  ,2.406121497806e+01  
  4.216965034285e+01  ,2.409917333892e+01  
  4.226686142656e+01  ,2.413708830203e+01  
  4.236429660495e+01  ,2.417495986145e+01  
  4.246195639463e+01  ,2.421278801118e+01  
  4.255984131337e+01  ,2.425057274522e+01  
  4.265795188016e+01  ,2.428831405758e+01  
  4.275628861515e+01  ,2.432601194219e+01  
  4.285485203974e+01  ,2.436366639301e+01  
  4.295364267649e+01  ,2.440127740394e+01  
  4.305266104917e+01  ,2.443884496889e+01  
  4.315190768277e+01  ,2.447636908181e+01  
  4.325138310350e+01  ,2.451384973652e+01  
  4.335108783875e+01  ,2.455128692688e+01  
  4.345102241715e+01  ,2.458868064672e+01  
  4.355118736855e+01  ,2.462603088989e+01  
  4.365158322401e+01  ,2.466333765017e+01  
  4.375221051582e+01  ,2.470060092135e+01  
  4.385306977749e+01  ,2.473782069719e+01  
  4.395416154378e+01  ,2.477499697149e+01  
  4.405548635065e+01  ,2.481212973793e+01  
  4.415704473533e+01  ,2.484921899028e+01  
  4.425883723626e+01  ,2.488626472218e+01  
  4.436086439314e+01  ,2.492326692737e+01  
  4.446312674691e+01  ,2.496022559955e+01  
  4.456562483975e+01  ,2.499714073231e+01  
  4.466835921509e+01  ,2.503401231933e+01  
  4.477133041763e+01  ,2.507084035422e+01  
  4.487453899331e+01  ,2.510762483062e+01  
  4.497798548932e+01  ,2.514436574214e+01  
  4.508167045414e+01  ,2.518106308234e+01  
  4.518559443749e+01  ,2.521771684477e+01  
  4.528975799036e+01  ,2.525432702305e+01  
  4.539416166502e+01  ,2.529089361068e+01  
  4.549880601500e+01  ,2.532741660119e+01  
  4.560369159513e+01  ,2.536389598812e+01  
  4.570881896148e+01  ,2.540033176495e+01  
  4.581418867145e+01  ,2.543672392525e+01  
  4.591980128368e+01  ,2.547307246244e+01  
  4.602565735813e+01  ,2.550937736997e+01  
  4.613175745603e+01  ,2.554563864137e+01  
  4.623810213992e+01  ,2.558185627004e+01  
  4.634469197362e+01  ,2.561803024947e+01  
  4.645152752227e+01  ,2.565416057304e+01  
  4.655860935229e+01  ,2.569024723420e+01  
  4.666593803142e+01  ,2.572629022636e+01  
  4.677351412872e+01  ,2.576228954291e+01  
  4.688133821452e+01  ,2.579824517726e+01  
  4.698941086052e+01  ,2.583415712280e+01  
  4.709773263969e+01  ,2.587002537290e+01  
  4.720630412635e+01  ,2.590584992094e+01  
  4.731512589614e+01  ,2.594163076029e+01  
  4.742419852602e+01  ,2.597736788428e+01  
  4.753352259428e+01  ,2.601306128629e+01  
  4.764309868054e+01  ,2.604871095967e+01  
  4.775292736576e+01  ,2.608431689778e+01  
  4.786300923226e+01  ,2.611987909389e+01  
  4.797334486366e+01  ,2.615539754139e+01  
  4.808393484497e+01  ,2.619087223361e+01  
  4.819477976251e+01  ,2.622630316386e+01  
  4.830588020397e+01  ,2.626169032543e+01  
  4.841723675841e+01  ,2.629703371173e+01  
  4.852885001621e+01  ,2.633233331600e+01  
  4.864072056914e+01  ,2.636758913160e+01  
  4.875284901033e+01  ,2.640280115179e+01  
  4.886523593428e+01  ,2.643796936995e+01  
  4.897788193684e+01  ,2.647309377939e+01  
  4.909078761526e+01  ,2.650817437340e+01  
  4.920395356814e+01  ,2.654321114528e+01  
  4.931738039549e+01  ,2.657820408842e+01  
  4.943106869868e+01  ,2.661315319608e+01  
  4.954501908047e+01  ,2.664805846158e+01  
  4.965923214503e+01  ,2.668291987828e+01  
  4.977370849789e+01  ,2.671773743949e+01  
  4.988844874600e+01  ,2.675251113856e+01  
  5.000345349769e+01  ,2.678724096880e+01  
  5.011872336272e+01  ,2.682192692357e+01  
  5.023425895223e+01  ,2.685656899620e+01  
  5.035006087879e+01  ,2.689116718007e+01  
  5.046612975635e+01  ,2.692572146853e+01  
  5.058246620031e+01  ,2.696023185498e+01  
  5.069907082747e+01  ,2.699469833272e+01  
  5.081594425605e+01  ,2.702912089524e+01  
  5.093308710571e+01  ,2.706349953583e+01  
  5.105049999754e+01  ,2.709783424796e+01  
  5.116818355403e+01  ,2.713212502499e+01  
  5.128613839913e+01  ,2.716637186040e+01  
  5.140436515824e+01  ,2.720057474759e+01  
  5.152286445817e+01  ,2.723473368001e+01  
  5.164163692720e+01  ,2.726884865112e+01  
  5.176068319505e+01  ,2.730291965439e+01  
  5.188000389289e+01  ,2.733694668333e+01  
  5.199959965335e+01  ,2.737092973141e+01  
  5.211947111050e+01  ,2.740486879212e+01  
  5.223961889991e+01  ,2.743876385905e+01  
  5.236004365857e+01  ,2.747261492569e+01  
  5.248074602497e+01  ,2.750642198562e+01  
  5.260172663907e+01  ,2.754018503245e+01  
  5.272298614228e+01  ,2.757390405972e+01  
  5.284452517751e+01  ,2.760757906107e+01  
  5.296634438916e+01  ,2.764121003014e+01  
  5.308844442309e+01  ,2.767479696055e+01  
  5.321082592667e+01  ,2.770833984600e+01  
  5.333348954876e+01  ,2.774183868017e+01  
  5.345643593969e+01  ,2.777529345678e+01  
  5.357966575133e+01  ,2.780870416956e+01  
  5.370317963702e+01  ,2.784207081227e+01  
  5.382697825162e+01  ,2.787539337868e+01  
  5.395106225151e+01  ,2.790867186258e+01  
  5.407543229455e+01  ,2.794190625784e+01  
  5.420008904016e+01  ,2.797509655829e+01  
  5.432503314924e+01  ,2.800824275782e+01  
  5.445026528424e+01  ,2.804134485031e+01  
  5.457578610912e+01  ,2.807440282969e+01  
  5.470159628939e+01  ,2.810741668995e+01  
  5.482769649208e+01  ,2.814038642505e+01  
  5.495408738576e+01  ,2.817331202904e+01  
  5.508076964054e+01  ,2.820619349591e+01  
  5.520774392807e+01  ,2.823903081975e+01  
  5.533501092157e+01  ,2.827182399470e+01  
  5.546257129579e+01  ,2.830457301487e+01  
  5.559042572704e+01  ,2.833727787440e+01  
  5.571857489319e+01  ,2.836993856755e+01  
